Marca,Modelo,Valor,Ano,Combustivel,Automatico,Vendas
Audi,A3 1.8 3p,20442.0,2004,Gasolina,False,1946
Audi,A3 1.8 3p,18348.0,2003,Gasolina,False,1311
Audi,A3 1.8 3p,17775.0,2002,Gasolina,False,2285
Audi,A3 1.8 3p,16622.0,2001,Gasolina,False,2548
Audi,A3 1.8 3p,16102.0,2000,Gasolina,False,1213
Audi,A3 1.8 3p,14793.0,1999,Gasolina,False,2405
Audi,A3 1.8 3p,14335.0,1998,Gasolina,False,1997
Audi,A3 1.8 3p,12593.0,1997,Gasolina,False,1727
Audi,A3 1.8 3p Aut.,21539.0,2004,Gasolina,True,1819
Audi,A3 1.8 3p Aut.,20153.0,2003,Gasolina,True,1426
Audi,A3 1.8 3p Aut.,18619.0,2002,Gasolina,True,1592
Audi,A3 1.8 3p Aut.,18037.0,2001,Gasolina,True,1373
Audi,A3 1.8 3p Aut.,16999.0,2000,Gasolina,True,1933
Audi,A3 1.8 3p Aut.,16468.0,1999,Gasolina,True,1246
Audi,A3 1.8 3p Aut.,14365.0,1998,Gasolina,True,1210
Audi,A3 1.8 3p Aut.,13243.0,1997,Gasolina,True,1840
Audi,A3 1.8 5p Aut.,24178.0,2006,Gasolina,True,1932
Audi,A3 1.8 5p Aut.,22279.0,2005,Gasolina,True,346
Audi,A3 1.8 5p Aut.,21517.0,2004,Gasolina,True,1526
Audi,A3 1.8 5p Aut.,20576.0,2003,Gasolina,True,1586
Audi,A3 1.8 5p Aut.,19933.0,2002,Gasolina,True,1756
Audi,A3 1.8 5p Aut.,18335.0,2001,Gasolina,True,2031
Audi,A3 1.8 5p Aut.,17762.0,2000,Gasolina,True,1545
Audi,A3 1.8 5p Aut.,17100.0,1999,Gasolina,True,2318
Audi,A3 1.8 5p Aut.,15617.0,1998,Gasolina,True,1857
Audi,A3 1.8 5p Aut.,13387.0,1997,Gasolina,True,1296
Audi,A3 1.8 5p Mec.,23016.0,2006,Gasolina,False,1037
Audi,A3 1.8 5p Mec.,22039.0,2005,Gasolina,False,1135
Audi,A3 1.8 5p Mec.,20640.0,2004,Gasolina,False,1839
Audi,A3 1.8 5p Mec.,19187.0,2003,Gasolina,False,721
Audi,A3 1.8 5p Mec.,18242.0,2002,Gasolina,False,1038
Audi,A3 1.8 5p Mec.,17672.0,2001,Gasolina,False,1345
Audi,A3 1.8 5p Mec.,17141.0,2000,Gasolina,False,2109
Audi,A3 1.8 5p Mec.,15885.0,1999,Gasolina,False,1022
Audi,A3 1.8 5p Mec.,15391.0,1998,Gasolina,False,1111
Audi,A3 1.8 5p Mec.,11944.0,1997,Gasolina,False,2317
Audi,A3 1.8 Turbo 180cv 3p Aut./ Tip.,20553.0,2003,Gasolina,True,1914
Audi,A3 1.8 Turbo 180cv 3p Aut./ Tip.,19910.0,2002,Gasolina,True,1343
Audi,A3 1.8 Turbo 180cv 3p Mec.,19622.0,2004,Gasolina,False,768
Audi,A3 1.8 Turbo 180cv 3p Mec.,18155.0,2003,Gasolina,False,1811
Audi,A3 1.8 Turbo 180cv 3p Mec.,17515.0,2002,Gasolina,False,1184
Audi,A3 1.8 Turbo 180cv 3p Mec.,16594.0,2001,Gasolina,False,993
Audi,A3 1.8 Turbo 180cv 3p Mec.,15208.0,2000,Gasolina,False,1561
Audi,A3 1.8 Turbo 180cv 5p Aut./ Tip.,26403.0,2006,Gasolina,True,1317
Audi,A3 1.8 Turbo 180cv 5p Aut./ Tip.,25578.0,2005,Gasolina,True,1378
Audi,A3 1.8 Turbo 180cv 5p Aut./ Tip.,23240.0,2004,Gasolina,True,2012
Audi,A3 1.8 Turbo 180cv 5p Aut./ Tip.,21640.0,2003,Gasolina,True,1668
Audi,A3 1.8 Turbo 180cv 5p Aut./ Tip.,20964.0,2002,Gasolina,True,1405
Audi,A3 1.8 Turbo 180cv 5p Mec.,25841.0,2006,Gasolina,False,1491
Audi,A3 1.8 Turbo 180cv 5p Mec.,24922.0,2005,Gasolina,False,1981
Audi,A3 1.8 Turbo 180cv 5p Mec.,20651.0,2004,Gasolina,False,1544
Audi,A3 1.8 Turbo 180cv 5p Mec.,20021.0,2003,Gasolina,False,1461
Audi,A3 1.8 Turbo 180cv 5p Mec.,19395.0,2002,Gasolina,False,1150
Audi,A3 1.8 Turbo 180cv 5p Mec.,18226.0,2001,Gasolina,False,1973
Audi,A3 1.8 Turbo 180cv 5p Mec.,16660.0,2000,Gasolina,False,1732
Audi,A3 1.8 Turbo 3p Aut.,18853.0,2003,Gasolina,True,1309
Audi,A3 1.8 Turbo 3p Aut.,17955.0,2002,Gasolina,True,1575
Audi,A3 1.8 Turbo 3p Aut.,17114.0,2001,Gasolina,True,2684
Audi,A3 1.8 Turbo 3p Aut.,16203.0,2000,Gasolina,True,1018
Audi,A3 1.8 Turbo 3p Aut.,15361.0,1999,Gasolina,True,1828
Audi,A3 1.8 Turbo 3p Aut.,14497.0,1998,Gasolina,True,1472
Audi,A3 1.8 Turbo 3p Aut.,13856.0,1997,Gasolina,True,1872
Audi,A3 1.8 Turbo 3p Mec.,19685.0,2004,Gasolina,False,1878
Audi,A3 1.8 Turbo 3p Mec.,18815.0,2003,Gasolina,False,1797
Audi,A3 1.8 Turbo 3p Mec.,17827.0,2002,Gasolina,False,980
Audi,A3 1.8 Turbo 3p Mec.,16594.0,2001,Gasolina,False,1290
Audi,A3 1.8 Turbo 3p Mec.,15049.0,2000,Gasolina,False,885
Audi,A3 1.8 Turbo 3p Mec.,14469.0,1999,Gasolina,False,1543
Audi,A3 1.8 Turbo 3p Mec.,13963.0,1998,Gasolina,False,1570
Audi,A3 1.8 Turbo 3p Mec.,13177.0,1997,Gasolina,False,1251
Audi,A3 1.8 Turbo 5p Aut.,28374.0,2006,Gasolina,True,839
Audi,A3 1.8 Turbo 5p Aut.,24246.0,2005,Gasolina,True,1024
Audi,A3 1.8 Turbo 5p Aut.,22753.0,2004,Gasolina,True,1668
Audi,A3 1.8 Turbo 5p Aut.,21319.0,2003,Gasolina,True,1885
Audi,A3 1.8 Turbo 5p Aut.,20677.0,2002,Gasolina,True,2076
Audi,A3 1.8 Turbo 5p Aut.,20031.0,2001,Gasolina,True,2533
Audi,A3 1.8 Turbo 5p Aut.,19424.0,2000,Gasolina,True,2680
Audi,A3 1.8 Turbo 5p Aut.,16219.0,1999,Gasolina,True,1605
Audi,A3 1.8 Turbo 5p Aut.,14569.0,1998,Gasolina,True,1694
Audi,A3 1.8 Turbo 5p Mec.,27126.0,2006,Gasolina,False,1791
Audi,A3 1.8 Turbo 5p Mec.,22469.0,2005,Gasolina,False,2291
Audi,A3 1.8 Turbo 5p Mec.,21767.0,2004,Gasolina,False,1620
Audi,A3 1.8 Turbo 5p Mec.,21086.0,2003,Gasolina,False,1771
Audi,A3 1.8 Turbo 5p Mec.,20427.0,2002,Gasolina,False,1483
Audi,A3 1.8 Turbo 5p Mec.,19809.0,2001,Gasolina,False,1507
Audi,A3 1.8 Turbo 5p Mec.,19201.0,2000,Gasolina,False,1905
Audi,A3 1.8 Turbo 5p Mec.,14546.0,1999,Gasolina,False,2144
Audi,A3 Cabriolet 1.8 16V TFSI 180cv S-tronic,154055.0,2016,Gasolina,False,1363
Audi,A3 Cabriolet 1.8 16V TFSI 180cv S-tronic,142895.0,2015,Gasolina,False,1096
Audi,A3 Cabriolet Ambition 2.0 TFSI S-tronic,220000.0,2018,Gasolina,False,2047
Audi,A3 Cabriolet Ambition 2.0 TFSI S-tronic,173087.0,2017,Gasolina,False,1321
Audi,A3 Cabriolet Perfor. 2.0 TFSI S-tronic,189687.0,2019,Gasolina,False,1605
Audi,A3 Sed. Ambition 2.0 TSFI 220cv S-tronic,136231.0,2018,Gasolina,False,353
Audi,A3 Sed. Ambition 2.0 TSFI 220cv S-tronic,127394.0,2017,Gasolina,False,1787
Audi,A3 Sed. Ambition 2.0 TSFI 220cv S-tronic,105062.0,2016,Gasolina,False,1343
Audi,A3 Sed. P. Plus Tech 1.4 Flex TFSI Tip.,182545.0,2019,Gasolina,False,591
Audi,A3 Sed. P. Plus Tech 1.4 Flex TFSI Tip.,169100.0,2021,Gasolina,False,1115
Audi,A3 Sed. P. Plus Tech 1.4 Flex TFSI Tip.,150762.0,2020,Gasolina,False,2800
Audi,A3 Sed. P.Plus 1.4 25Anos Flex TFSI Tip.,132586.0,2019,Gasolina,False,1515
Audi,A3 Sed. Perform. Black 2.0 TFSI S-tronic,221254.0,2019,Gasolina,False,1010
Audi,A3 Sed. Perform. Black 2.0 TFSI S-tronic,206900.0,2021,Gasolina,False,1285
Audi,A3 Sed. Perform. Black 2.0 TFSI S-tronic,195066.0,2020,Gasolina,False,1222
Audi,A3 Sed.1.8/1.8 Ambit.16V TB FSI S-tronic,91606.0,2016,Gasolina,False,1308
Audi,A3 Sed.1.8/1.8 Ambit.16V TB FSI S-tronic,86856.0,2015,Gasolina,False,2368
Audi,A3 Sed.1.8/1.8 Ambit.16V TB FSI S-tronic,80698.0,2014,Gasolina,False,1312
Audi,A3 Sedan 1.4 TFSI Flex Tiptronic 4p,102253.0,2018,Gasolina,False,2207
Audi,A3 Sedan 1.4 TFSI Flex Tiptronic 4p,89924.0,2017,Gasolina,False,937
Audi,A3 Sedan 1.4 TFSI Flex Tiptronic 4p,79461.0,2016,Gasolina,False,483
Audi,A3 Sedan 1.4/ Attra. 16V TB FSI S-tronic,79434.0,2016,Gasolina,False,1147
Audi,A3 Sedan 1.4/ Attra. 16V TB FSI S-tronic,73214.0,2015,Gasolina,False,900
Audi,A3 Sedan 1.4/ Attra. 16V TB FSI S-tronic,69512.0,2014,Gasolina,False,979
Audi,A3 Sedan Performance 2.0 TFSI S-tronic,191814.0,2019,Gasolina,False,1797
Audi,A3 Sedan Performance 2.0 TFSI S-tronic,183000.0,2020,Gasolina,False,798
Audi,A3 Sedan Performance 2.0 TFSI S-tronic,169245.0,2019,Gasolina,False,478
Audi,A3 Sedan Prestige 1.4 TFSI Flex Tip.,151215.0,2019,Gasolina,False,1309
Audi,A3 Sedan Prestige 1.4 TFSI Flex Tip.,141083.0,2021,Gasolina,False,2069
Audi,A3 Sedan Prestige 1.4 TFSI Flex Tip.,130867.0,2020,Gasolina,False,1935
Audi,A3 Sedan Prestige 1.4 TFSI Flex Tip.,111452.0,2019,Gasolina,False,1471
Audi,A3 Sedan Prestige Plus 1.4 TFSI Flex Tip,167804.0,2019,Gasolina,False,1473
Audi,A3 Sedan Prestige Plus 1.4 TFSI Flex Tip,157040.0,2021,Gasolina,False,1520
Audi,A3 Sedan Prestige Plus 1.4 TFSI Flex Tip,151589.0,2020,Gasolina,False,1614
Audi,A3 Sedan Prestige Plus 1.4 TFSI Flex Tip,130339.0,2019,Gasolina,False,1488
Audi,A3 Sport 1.8 16V TFSI S-tronic 3p,77705.0,2014,Gasolina,False,1574
Audi,A3 Sport 1.8 16V TFSI S-tronic 3p,73952.0,2013,Gasolina,False,2240
Audi,A3 Sport 2.0 16V TFSI S- tronic,70008.0,2013,Gasolina,False,1245
Audi,A3 Sport 2.0 16V TFSI S- tronic,63995.0,2012,Gasolina,False,2284
Audi,A3 Sport 2.0 16V TFSI S- tronic,57362.0,2011,Gasolina,False,1780
Audi,A3 Sport 2.0 16V TFSI S- tronic,51996.0,2010,Gasolina,False,1843
Audi,A3 Sportb. Prestige Plus 1.4 TFSI S-tron,164744.0,2019,Gasolina,False,147
Audi,A3 Sportb. Prestige Plus 1.4 TFSI S-tron,154896.0,2020,Gasolina,False,1646
Audi,A3 Sportb. Prestige Plus 1.4 TFSI S-tron,128323.0,2019,Gasolina,False,1331
Audi,A3 Sportback 1.4 TFSI S-tronic,118047.0,2018,Gasolina,False,1541
Audi,A3 Sportback 1.4 TFSI S-tronic,99086.0,2017,Gasolina,False,1493
Audi,A3 Sportback 1.4 TFSI S-tronic,80021.0,2016,Gasolina,False,1447
Audi,A3 Sportback 1.4 TFSI S-tronic,74947.0,2015,Gasolina,False,1631
Audi,A3 Sportback 1.4 TFSI S-tronic,71454.0,2014,Gasolina,False,1300
Audi,A3 Sportback 1.6 8V 102cv 5p,47563.0,2010,Gasolina,False,1773
Audi,A3 Sportback 1.6 8V 102cv 5p,46029.0,2009,Gasolina,False,1006
Audi,A3 Sportback 1.6 8V 102cv 5p,40498.0,2008,Gasolina,False,1266
Audi,A3 Sportback 1.6 8V 102cv 5p,33885.0,2007,Gasolina,False,1419
Audi,A3 Sportback 1.8 16V TFSI S-tronic 5p,92302.0,2016,Gasolina,False,1386
Audi,A3 Sportback 1.8 16V TFSI S-tronic 5p,87125.0,2015,Gasolina,False,1746
Audi,A3 Sportback 1.8 16V TFSI S-tronic 5p,80854.0,2014,Gasolina,False,1482
Audi,A3 Sportback 2.0 16V TFSI Mec.,59154.0,2011,Gasolina,False,1510
Audi,A3 Sportback 2.0 16V TFSI Mec.,53921.0,2010,Gasolina,False,2001
Audi,A3 Sportback 2.0 16V TFSI Mec.,52236.0,2009,Gasolina,False,1118
Audi,A3 Sportback 2.0 16V TFSI Mec.,43527.0,2008,Gasolina,False,1527
Audi,A3 Sportback 2.0 16V TFSI Mec.,41745.0,2007,Gasolina,False,719
Audi,A3 Sportback 2.0 16V TFSI S-tronic,64140.0,2013,Gasolina,False,1067
Audi,A3 Sportback 2.0 16V TFSI S-tronic,62135.0,2012,Gasolina,False,2337
Audi,A3 Sportback 2.0 16V TFSI S-tronic,60245.0,2011,Gasolina,False,1573
Audi,A3 Sportback 2.0 16V TFSI S-tronic,54567.0,2010,Gasolina,False,1712
Audi,A3 Sportback 2.0 16V TFSI S-tronic,52862.0,2009,Gasolina,False,1328
Audi,A3 Sportback 2.0 16V TFSI S-tronic,43656.0,2008,Gasolina,False,1137
Audi,A3 Sportback 2.0 16V TFSI S-tronic,42176.0,2007,Gasolina,False,1768
Audi,A4 1.8 Aut.,18669.0,2001,Gasolina,True,2857
Audi,A4 1.8 Aut.,18090.0,2000,Gasolina,True,1338
Audi,A4 1.8 Aut.,17528.0,1999,Gasolina,True,2171
Audi,A4 1.8 Aut.,16984.0,1998,Gasolina,True,1247
Audi,A4 1.8 Aut.,16458.0,1997,Gasolina,True,564
Audi,A4 1.8 Aut.,14419.0,1996,Gasolina,True,1013
Audi,A4 1.8 Aut.,12868.0,1995,Gasolina,True,2710
Audi,A4 1.8 Mec.,17205.0,2001,Gasolina,False,1974
Audi,A4 1.8 Mec.,16671.0,2000,Gasolina,False,1391
Audi,A4 1.8 Mec.,16153.0,1999,Gasolina,False,2483
Audi,A4 1.8 Mec.,15652.0,1998,Gasolina,False,1464
Audi,A4 1.8 Mec.,15166.0,1997,Gasolina,False,1018
Audi,A4 1.8 Mec.,12522.0,1996,Gasolina,False,1904
Audi,A4 1.8 Mec.,12130.0,1995,Gasolina,False,1891
Audi,A4 1.8 Avant Aut.,22238.0,2001,Gasolina,True,1683
Audi,A4 1.8 Avant Aut.,21292.0,2000,Gasolina,True,916
Audi,A4 1.8 Avant Aut.,19037.0,1999,Gasolina,True,843
Audi,A4 1.8 Avant Aut.,17002.0,1997,Gasolina,True,1849
Audi,A4 1.8 Avant Aut.,13665.0,1996,Gasolina,True,2301
Audi,A4 1.8 Avant Mec.,20941.0,2001,Gasolina,False,1758
Audi,A4 1.8 Avant Mec.,20107.0,2000,Gasolina,False,1762
Audi,A4 1.8 Avant Mec.,18166.0,1999,Gasolina,False,1537
Audi,A4 1.8 Avant Mec.,17287.0,1998,Gasolina,False,882
Audi,A4 1.8 Avant Mec.,16246.0,1997,Gasolina,False,2414
Audi,A4 1.8 Avant Mec.,12800.0,1996,Gasolina,False,697
Audi,A4 1.8 Avant Turbo Mec.,21924.0,2001,Gasolina,False,1933
Audi,A4 1.8 Avant Turbo Mec.,21005.0,2000,Gasolina,False,2257
Audi,A4 1.8 Avant Turbo Mec.,19870.0,1999,Gasolina,False,1299
Audi,A4 1.8 Avant Turbo Mec.,17652.0,1998,Gasolina,False,1946
Audi,A4 1.8 Avant Turbo Mec.,17006.0,1997,Gasolina,False,1379
Audi,A4 1.8 Avant Turbo Mec.,13494.0,1996,Gasolina,False,2241
Audi,A4 1.8 Avant Turbo Tip./ Multitronic,100623.0,2016,Gasolina,False,2343
Audi,A4 1.8 Avant Turbo Tip./ Multitronic,90251.0,2015,Gasolina,False,1595
Audi,A4 1.8 Avant Turbo Tip./ Multitronic,40000.0,2008,Gasolina,False,1874
Audi,A4 1.8 Avant Turbo Tip./ Multitronic,36347.0,2007,Gasolina,False,1471
Audi,A4 1.8 Avant Turbo Tip./ Multitronic,35211.0,2006,Gasolina,False,574
Audi,A4 1.8 Avant Turbo Tip./ Multitronic,32000.0,2005,Gasolina,False,1127
Audi,A4 1.8 Avant Turbo Tip./ Multitronic,27630.0,2004,Gasolina,False,1627
Audi,A4 1.8 Avant Turbo Tip./ Multitronic,25056.0,2003,Gasolina,False,846
Audi,A4 1.8 Avant Turbo Tip./ Multitronic,23140.0,2002,Gasolina,False,2595
Audi,A4 1.8 Avant Turbo Tip./ Multitronic,22106.0,2001,Gasolina,False,653
Audi,A4 1.8 Avant Turbo Tip./ Multitronic,21094.0,2000,Gasolina,False,1542
Audi,A4 1.8 Avant Turbo Tip./ Multitronic,20439.0,1999,Gasolina,False,1434
Audi,A4 1.8 Avant Turbo Tip./ Multitronic,18778.0,1998,Gasolina,False,1468
Audi,A4 1.8 Avant Turbo Tip./ Multitronic,17068.0,1997,Gasolina,False,662
Audi,A4 1.8 Avant Turbo Tip./ Multitronic,14379.0,1996,Gasolina,False,2169
Audi,A4 1.8 Tip./ Multitronic Turbo,92595.0,2016,Gasolina,False,900
Audi,A4 1.8 Tip./ Multitronic Turbo,87254.0,2015,Gasolina,False,2363
Audi,A4 1.8 Tip./ Multitronic Turbo,37787.0,2008,Gasolina,False,1605
Audi,A4 1.8 Tip./ Multitronic Turbo,36606.0,2007,Gasolina,False,1167
Audi,A4 1.8 Tip./ Multitronic Turbo,34223.0,2006,Gasolina,False,1379
Audi,A4 1.8 Tip./ Multitronic Turbo,30222.0,2005,Gasolina,False,793
Audi,A4 1.8 Tip./ Multitronic Turbo,27494.0,2004,Gasolina,False,1517
Audi,A4 1.8 Tip./ Multitronic Turbo,25459.0,2003,Gasolina,False,1045
Audi,A4 1.8 Tip./ Multitronic Turbo,24663.0,2002,Gasolina,False,1386
Audi,A4 1.8 Tip./ Multitronic Turbo,20865.0,2001,Gasolina,False,2237
Audi,A4 1.8 Tip./ Multitronic Turbo,18674.0,2000,Gasolina,False,1549
Audi,A4 1.8 Tip./ Multitronic Turbo,16317.0,1999,Gasolina,False,1618
Audi,A4 1.8 Tip./ Multitronic Turbo,15189.0,1998,Gasolina,False,2085
Audi,A4 1.8 Tip./ Multitronic Turbo,14336.0,1997,Gasolina,False,1711
Audi,A4 1.8 Tip./ Multitronic Turbo,13013.0,1996,Gasolina,False,742
Audi,A4 1.8 Tip./ Multitronic Turbo,11811.0,1995,Gasolina,False,1560
Audi,A4 1.8 Turbo,20070.0,2001,Gasolina,False,1711
Audi,A4 1.8 Turbo,18977.0,2000,Gasolina,False,2105
Audi,A4 1.8 Turbo,17445.0,1999,Gasolina,False,3070
Audi,A4 1.8 Turbo,16482.0,1998,Gasolina,False,2118
Audi,A4 1.8 Turbo,15107.0,1997,Gasolina,False,1946
Audi,A4 1.8 Turbo,13086.0,1996,Gasolina,False,739
Audi,A4 1.8 Turbo,12437.0,1995,Gasolina,False,1306
Audi,A4 2.0 16V TFSI 183/180cv Multitronic,73071.0,2014,Gasolina,False,1154
Audi,A4 2.0 16V TFSI 183/180cv Multitronic,61345.0,2013,Gasolina,False,1602
Audi,A4 2.0 16V TFSI 183/180cv Multitronic,59180.0,2012,Gasolina,False,1834
Audi,A4 2.0 16V TFSI 183/180cv Multitronic,57331.0,2011,Gasolina,False,2135
Audi,A4 2.0 16V TFSI 183/180cv Multitronic,53609.0,2010,Gasolina,False,1410
Audi,A4 2.0 16V TFSI 183/180cv Multitronic,49673.0,2009,Gasolina,False,163
Audi,A4 2.0 16V TFSI 200/ 214cv Multitronic,58486.0,2011,Gasolina,False,1236
Audi,A4 2.0 16V TFSI 200/ 214cv Multitronic,56658.0,2010,Gasolina,False,1461
Audi,A4 2.0 16V TFSI 200/ 214cv Multitronic,49986.0,2009,Gasolina,False,1258
Audi,A4 2.0 16V TFSI 200/ 214cv Multitronic,45045.0,2008,Gasolina,False,1568
Audi,A4 2.0 16V TFSI 200/ 214cv Multitronic,38403.0,2007,Gasolina,False,2545
Audi,A4 2.0 16V TFSI Quattro Stronic,81965.0,2014,Gasolina,False,2173
Audi,A4 2.0 16V TFSI Quattro Stronic,76596.0,2013,Gasolina,False,2313
Audi,A4 2.0 20V 130cv Multitronic 4p,23021.0,2003,Gasolina,False,1419
Audi,A4 2.0 20V 130cv Multitronic 4p,22301.0,2002,Gasolina,False,1440
Audi,A4 2.0 Avant 16V TFSI Quattro Stronic,100703.0,2014,Gasolina,False,1885
Audi,A4 2.0 Avant 16V TFSI Quattro Stronic,97580.0,2013,Gasolina,False,2123
Audi,A4 2.0 Avant Ambie. 2.0 16V TFSi S tron.,149978.0,2018,Gasolina,False,1355
Audi,A4 2.0 Avant Ambie. 2.0 16V TFSi S tron.,133310.0,2017,Gasolina,False,712
Audi,A4 2.0 Avant TFSI 183/180cv Multitroni,81505.0,2014,Gasolina,False,2074
Audi,A4 2.0 Avant TFSI 183/180cv Multitroni,69238.0,2013,Gasolina,False,1471
Audi,A4 2.0 Avant TFSI 183/180cv Multitroni,67074.0,2012,Gasolina,False,1201
Audi,A4 2.0 Avant TFSI 183/180cv Multitroni,62032.0,2011,Gasolina,False,1377
Audi,A4 2.0 Avant TFSI 183/180cv Multitroni,58900.0,2010,Gasolina,False,2380
Audi,A4 2.0 Avant TFSI 183/180cv Multitroni,50248.0,2009,Gasolina,False,1067
Audi,A4 2.0 Avant TFSI 200/214cv Multitron.,63036.0,2011,Gasolina,False,2152
Audi,A4 2.0 Avant TFSI 200/214cv Multitron.,59066.0,2010,Gasolina,False,1281
Audi,A4 2.0 Avant TFSI 200/214cv Multitron.,51039.0,2009,Gasolina,False,1242
Audi,A4 2.0 Avant TFSI 200/214cv Multitron.,45277.0,2008,Gasolina,False,1386
Audi,A4 2.0 Avant TFSI 200/214cv Multitron.,40828.0,2007,Gasolina,False,2877
Audi,A4 2.4 30V Avant Mec.,23243.0,2001,Gasolina,False,1941
Audi,A4 2.4 30V Avant Mec.,21361.0,2000,Gasolina,False,1395
Audi,A4 2.4 30V Avant Mec.,19198.0,1999,Gasolina,False,1200
Audi,A4 2.4 30V Avant Mec.,17606.0,1998,Gasolina,False,1003
Audi,A4 2.4 30V Avant Tip./Multitronic,29811.0,2003,Gasolina,False,1949
Audi,A4 2.4 30V Avant Tip./Multitronic,28223.0,2002,Gasolina,False,1978
Audi,A4 2.4 30V Avant Tip./Multitronic,27364.0,2001,Gasolina,False,1600
Audi,A4 2.4 30V Avant Tip./Multitronic,26509.0,2000,Gasolina,False,1591
Audi,A4 2.4 30V Avant Tip./Multitronic,20598.0,1999,Gasolina,False,1104
Audi,A4 2.4 30V Avant Tip./Multitronic,19263.0,1998,Gasolina,False,1065
Audi,A4 2.4 30V Mec.,19967.0,2001,Gasolina,False,2427
Audi,A4 2.4 30V Mec.,19316.0,2000,Gasolina,False,2122
Audi,A4 2.4 30V Mec.,17280.0,1999,Gasolina,False,1667
Audi,A4 2.4 30V Mec.,16454.0,1998,Gasolina,False,1106
Audi,A4 2.4 30V Tip./Multitronic,32222.0,2004,Gasolina,False,1725
Audi,A4 2.4 30V Tip./Multitronic,27400.0,2003,Gasolina,False,1303
Audi,A4 2.4 30V Tip./Multitronic,26306.0,2002,Gasolina,False,1947
Audi,A4 2.4 30V Tip./Multitronic,22633.0,2001,Gasolina,False,1633
Audi,A4 2.4 30V Tip./Multitronic,19888.0,2000,Gasolina,False,1871
Audi,A4 2.4 30V Tip./Multitronic,18776.0,1999,Gasolina,False,457
Audi,A4 2.4 30V Tip./Multitronic,18189.0,1998,Gasolina,False,2519
Audi,A4 2.4 Avant V6 30V Quattro Mec.,24894.0,2001,Gasolina,False,1311
Audi,A4 2.4 Avant V6 30V Quattro Tiptronic,25005.0,2001,Gasolina,False,929
Audi,A4 2.4 V6 30V Quattro Mec.,24749.0,2001,Gasolina,False,1595
Audi,A4 2.4 V6 30V Quattro Tiptronic,26651.0,2001,Gasolina,False,2110
Audi,A4 2.8,18297.0,1997,Gasolina,False,1126
Audi,A4 2.8,15412.0,1996,Gasolina,False,1828
Audi,A4 2.8,14322.0,1995,Gasolina,False,2094
Audi,A4 2.8 30V Tiptronic/ Aut.,23505.0,2001,Gasolina,True,2017
Audi,A4 2.8 30V Tiptronic/ Aut.,22204.0,2000,Gasolina,True,1429
Audi,A4 2.8 30V Tiptronic/ Aut.,20302.0,1999,Gasolina,True,1282
Audi,A4 2.8 30V Tiptronic/ Aut.,17741.0,1998,Gasolina,True,1303
Audi,A4 2.8 30V Tiptronic/ Aut.,17187.0,1997,Gasolina,True,1347
Audi,A4 2.8 30V Mec.,22275.0,2001,Gasolina,False,1342
Audi,A4 2.8 30V Mec.,21513.0,2000,Gasolina,False,1854
Audi,A4 2.8 30V Mec.,19281.0,1999,Gasolina,False,1996
Audi,A4 2.8 30V Mec.,17568.0,1998,Gasolina,False,2136
Audi,A4 2.8 30V Mec.,17023.0,1997,Gasolina,False,598
Audi,A4 2.8 Avant V6 12V,18522.0,1997,Gasolina,False,1640
Audi,A4 2.8 Avant V6 12V,16893.0,1996,Gasolina,False,2442
Audi,A4 2.8 Avant V6 12V,16238.0,1995,Gasolina,False,657
Audi,A4 2.8 Avant V6 30V Mec.,23048.0,2001,Gasolina,False,1014
Audi,A4 2.8 Avant V6 30V Mec.,22199.0,2000,Gasolina,False,1546
Audi,A4 2.8 Avant V6 30V Mec.,20704.0,1999,Gasolina,False,1578
Audi,A4 2.8 Avant V6 30V Mec.,18049.0,1998,Gasolina,False,1206
Audi,A4 2.8 Avant V6 30V Mec.,17145.0,1997,Gasolina,False,603
Audi,A4 2.8 Avant V6 30V Quattro Mec.,24087.0,2001,Gasolina,False,1936
Audi,A4 2.8 Avant V6 30V Quattro Tiptronic,31149.0,2001,Gasolina,False,1553
Audi,A4 2.8 Avant V6 30V Tiptronic,25813.0,2001,Gasolina,False,2026
Audi,A4 2.8 Avant V6 30V Tiptronic,25006.0,2000,Gasolina,False,1597
Audi,A4 2.8 Avant V6 30V Tiptronic,22613.0,1999,Gasolina,False,1471
Audi,A4 2.8 Avant V6 30V Tiptronic,21906.0,1998,Gasolina,False,1350
Audi,A4 2.8 Avant V6 30V Tiptronic,19386.0,1997,Gasolina,False,799
Audi,A4 2.8 V6 30V Quattro Tiptronic,23964.0,2001,Gasolina,False,2054
Audi,A4 2.8 V6 30V Quattro Mec.,22300.0,2001,Gasolina,False,1743
Audi,A4 3.0 30V 218cv Multitronic 4p,39528.0,2006,Gasolina,False,1188
Audi,A4 3.0 30V 218cv Multitronic 4p,33519.0,2005,Gasolina,False,1508
Audi,A4 3.0 30V 218cv Multitronic 4p,31045.0,2004,Gasolina,False,2190
Audi,A4 3.0 30V 218cv Multitronic 4p,29858.0,2003,Gasolina,False,1316
Audi,A4 3.0 30V 218cv Multitronic 4p,26990.0,2002,Gasolina,False,1919
Audi,A4 3.0 30V 218cv Quattro Tiptron./Aut 4p,33894.0,2003,Gasolina,True,1458
Audi,A4 3.0 Avant 30V 218cv Multitronic 5p,44463.0,2006,Gasolina,False,770
Audi,A4 3.0 Avant 30V 218cv Multitronic 5p,39679.0,2005,Gasolina,False,2261
Audi,A4 3.0 Avant 30V 218cv Multitronic 5p,37010.0,2004,Gasolina,False,1269
